Index,Account Id,Lead Owner,First Name,Last Name,Company,Phone 1,Phone 2,Email 1,Email 2,Website,Source,Deal Stage,Notes
231.77426182111162,aBbd2bE2A0F4f40,Glenda Mcneil,Krystal,Mccoy,"Boone, Neal and Bates",422.420.4032,549-798-4277x92002,rodneywilson@lin-pratt.com,arthurcameron@nolan.biz,http://www.barron.org/,Purchased List,Disqualified,Now room general.
232.4893364130242,9d4cCdb56454D87,Christian Cameron,Wyatt,Riddle,Campbell and Sons,(754)483-4036,248-511-9649,cvaughan@dunn.com,usheppard@webster.com,http://www.simmons-hicks.com/,Podcast,On Hold,Nice positive become individual image hold.
235.7195959518332,2D3d6e95Fc81cC7,Jamie Hickman,Dana,Shaw,Humphrey-Mitchell,(506)582-0748x241,518-865-9594,pjohns@ayers-tucker.org,beverlyrussell@simpson-middleton.net,http://lowe.com/,Google Ads,Contacted,Billion Republican son.
234.50433100632628,BAfA91C302ad3e8,Katherine Swanson,Kathy,Herrera,Bentley Inc,001-332-888-7365x1614,001-329-635-7547,shirleyshaw@horne.com,owensbrandy@black-harrison.org,https://www.fernandez-wiggins.com/,Content Marketing,Proposal Sent,Word lose break.
235.95891644892103,89FD1f216708b8E,Diane Werner,Judith,Chung,"Dickerson, Moyer and Singleton",495.904.1338x4469,001-279-270-0564x316,bethany13@hardy.com,savagecarly@orr.com,https://mccarty.org/,Google Ads,Proposal Sent,Couple economic career deep when.
237.3678066865223,2ddbdf7d03f6aDF,Ross Wilcox,Duane,Rush,King-Lee,353.801.3989x8389,891.546.6565x241,douglasprice@deleon-ellis.com,kennethnelson@price.net,https://www.mckee-pittman.com/,Trade Show,Proposal Sent,Voice indeed stock sometimes scientist likely.
237.3960980164291,B2693B8Da7a5Ae1,Timothy Braun,Debbie,Foley,Ingram-Jacobson,+1-635-216-9005,206-995-4947x4617,deborah45@sherman-eaton.org,mataalexis@frazier.com,https://www.holt.com/,Facebook Ads,Qualified,Response book edge window.
239.70313504692288,1EE7B5205d9f1EB,Sharon Weber,Anne,Yu,"Snyder, Duffy and Waters",+1-276-372-0713x082,545-202-2796,cristian91@tran.com,sergio41@woods.org,http://www.farrell.com/,Retargeting Ads,Qualified,Doctor summer court support central commercial wall unit.
239.08918012910985,0Db42DFf0aDDDE3,Sonya Buckley,Terrance,Castaneda,Wood PLC,285-710-1136,+1-231-482-3869x20644,joy46@li-grant.info,ellen28@morse.com,http://www.wu.net/,Facebook Ads,New Lead,Anyone information size next position different home.
240.51430224249972,eED4e66dD1490bb,Ross Hood,Gordon,Ross,"Sanders, Baxter and West",338.428.5764x2810,314-265-0293x33998,nrusso@barry-whitaker.net,manuelspencer@murillo-yoder.org,http://www.cox.com/,Podcast,New Lead,Big everything set send wrong.
242.39679179859223,99Dd8FCE0DBF8B4,Cory Garza,Keith,Berger,Mcguire-Chambers,(345)538-5731x10537,001-290-827-0507x967,mannpaige@riddle.net,johnathanorr@livingston.com,https://www.mcmillan.info/,Direct Traffic,Qualified,School federal stand interview station kitchen.
242.8402046313212,0bdDf3FeAe7A558,Troy Webster,Patrick,Ferguson,"Mann, Macias and Miles",572-345-1527x83392,+1-520-507-7085x823,alyssa67@may.biz,kbender@li.info,https://duke-christian.com/,Cold Call,New Lead,Choose mention public.
243.91501712827048,33Bc3b2cCddbCa6,Jillian Hurst,Adrienne,Shaw,"Cooke, Beltran and Joseph",+1-539-710-3119x437,637.916.0282x4565,weaverparker@zamora-fitzpatrick.com,cowen@hensley.com,http://smith-peters.com/,Facebook Ads,Disqualified,Young including spend day.
245.17667747547435,6EB71db6dEa75aC,Margaret Gray,Isabella,Combs,Burns Group,454-485-0747,+1-581-354-3868,jim74@medina.net,lawrence20@mccarthy.info,https://levy.info/,Chatbot,Proposal Sent,Religious too us alone use.
246.28254024608626,0cD4C7ad5cBDfd8,Collin Hatfield,Rose,Fitzpatrick,Gray-Marks,998-282-4065x4252,+1-229-443-9913x006,atkinseduardo@lee.com,nhuff@greene.com,http://www.wood-mccoy.com/,Chatbot,New Lead,Agency special international thank test.
247.3896525563353,E640EbDF3bB8DeF,Alexis Banks,Alexa,Cohen,Wolf and Sons,001-513-560-6469x48049,(638)907-9294x8599,iward@kline-goodman.net,evanstevens@avery.info,https://evans-whitehead.net/,Google Ads,Closed Lost,News soldier space five kitchen team either chair.
248.5174196987407,7D9DDA96Beaf8D2,Collin Gonzalez,Kristi,Hurley,Webster-Ortega,(231)465-4580x7622,546-906-6637x5983,pittmantodd@tran.org,brendanpeterson@ward.net,http://www.hall.org/,Other,New Lead,Final respond meet newspaper total.
248.35106884632097,E1DBca46f82b0BD,Timothy Braun,Sheri,Bowman,"Evans, Parker and Duran",+1-245-991-0268,9414428028,lfoster@moon-hogan.org,keykristina@jefferson.com,https://www.house.com/,Webinars,Closed Won,Ready to win certain usually.
250.0635102742839,52023EFCFa8Fd8e,Karina Poole,Sheri,Whitney,Mcmillan Group,001-359-901-4463,(360)677-6092,krystal03@martinez-knapp.com,wellsbrandi@chambers.biz,http://www.yoder.info/,Trade Show,Closed Won,That stock factor up national crime large.
249.68105300851823,dfF058c827b6d2C,Eugene Knight,Darrell,Mccoy,"Mosley, Kaiser and Dunn",274.485.8755x015,(893)664-1956x562,breannawang@french.net,kendra43@robles-hancock.com,https://daniels-lin.com/,Content Marketing,Closed Won,International happy bring approach.
252.70628578535815,22BD94c272fE9FE,Ebony Acosta,Grant,Lynch,Hernandez-Beasley,(451)547-6341x12200,001-574-792-9623,monique81@mcconnell.com,lorraine52@cameron.net,https://durham.com/,Networking Event,Re-engagement,Evening grow scientist measure four often real.
252.73251479245258,d9f6442eEE640E6,Kendra Wade,Henry,Glass,"Mosley, Trujillo and Liu",+1-257-503-3916x2761,825-860-6622,douglasyvonne@olson.biz,velazquezscott@mcbride.com,http://www.doyle.com/,Podcast,Proposal Sent,Bed important crime.
255.26827777165198,B1aeD51629cDD22,George Reilly,Frederick,Dunlap,Daniel PLC,489-203-5486,486.554.7641x54458,crystalhess@stout.com,spearshelen@rodriguez.com,http://mendoza.com/,Direct Traffic,Contacted,Woman than discuss movement central nice main.
255.52401407531977,BB6737AdB5CA4fB,Penny Ibarra,Karl,Foster,Ingram-Jacobson,001-438-822-4057x9554,405.427.0225x81663,gsantiago@hutchinson.com,pattyburch@dominguez.net,http://beard.org/,LinkedIn Outreach,Contacted,Perform total nation create several later.
256.7117452982358,fF7E1C999C64FBf,Edward Stephenson,Lonnie,Ryan,Cole Ltd,979-673-1586,+1-270-991-4442x660,chaseharding@conner.biz,dawsonbrandy@barr-stewart.info,https://www.sosa-blanchard.com/,Partner Program,New Lead,You hope public thing off.
257.85034573861327,0FDA2fDdf1afa8A,Kristine Walter,Victor,Cunningham,Fisher PLC,6197901036,609-331-2414x9999,lynchbonnie@massey-kirk.com,xshannon@kaufman.com,https://www.poole-rollins.org/,Facebook Ads,Negotiation,Approach statement pay use.
258.2357833012881,E8bA8EE8c270f34,Jean Bowen,Rodney,Wolf,Williamson-Huffman,7913358220,(380)419-4028x7473,chloe86@ochoa-riley.com,priscilla46@hurley.info,https://www.hicks.biz/,Google Ads,Qualified,Power something can drive executive note full.
258.6250155025384,c083Bfab9Aee4C6,Ashlee Frye,Taylor,Bryan,"Holden, Chan and Keith",001-278-213-1920x0700,2724366283,courtney50@farley.com,bridgeskerri@barnett.org,https://www.adams.info/,Trade Show,Re-engagement,Activity both hundred.
258.7409968805099,f06D235F7FdD72D,Thomas Case,Joann,Chen,Moreno and Sons,001-328-791-4535x057,001-276-282-7866x371,kristi91@manning-serrano.com,anthonyrebecca@grimes.org,http://mcconnell.org/,Webinars,Closed Lost,Name news participant that executive Congress reduce last.
261.4473021190859,E6F9F1DFBA7FcAA,Lynn Macias,Jill,Flores,Gamble LLC,+1-903-945-1111x358,965.221.6284,tmay@morris.com,mason86@ho.com,http://benson.org/,Referral,Disqualified,Coach month participant.
260.8999340457749,Abede96E3312f8d,Alec Henderson,Gavin,Barajas,"Zamora, Benitez and Ponce",756.360.4142x16436,+1-886-813-4057,karina49@glenn.com,tracy82@nixon.org,https://ross-oneill.info/,Website Form,Qualified,Fast population meet use.
262.95709191359424,e71aF63c677f950,Marco Thomas,Toni,Glenn,Sosa-Pope,487-266-3652,594.729.3485x818,dominiquematthews@wade.com,keyjody@price-watkins.org,https://www.robinson-herman.org/,Purchased List,Closed Won,Eight reason sense spring happen.
266.21910938142173,3f7B7d1F6Fede95,Troy Giles,Annette,Bradshaw,"Cooley, Lyons and Brandt",+1-651-525-2073,+1-393-333-2883x0874,colemancaitlin@weeks-simon.org,hutchinsonricardo@foley.com,https://www.price-spence.com/,Webinars,On Hold,Pattern culture development I difference.
264.7224636087915,c50A29d2aEF936C,Sierra Morgan,Parker,Shea,"Sawyer, Guzman and Farmer",(649)879-1294x77165,778-235-2660x529,lisaferrell@holt-valencia.com,eduardorichmond@burns-silva.com,https://www.mahoney-lucero.com/,Other,Re-engagement,American not identify coach sometimes discussion.
263.9720233767026,BA4A63D308B97Ae,Eugene Norman,Jimmy,Wilkinson,"Ball, Allison and Randall",414.962.2999x117,+1-737-671-3981x0956,gcochran@jenkins.com,sfrazier@goodwin-henderson.net,https://www.raymond.com/,Cold Call,Re-engagement,Three material beautiful old relate find agent right.
267.839133417281,a125e0A9C15EF95,Mackenzie Lee,Linda,Mckee,Boone Inc,001-852-317-6176,001-472-944-2676x97365,fernando62@stout.com,evelyn79@savage-tapia.com,http://watts.net/,Website Form,Negotiation,Attention no it I let.
268.14249488422274,6AB0FDdb098EF09,Phyllis Hensley,Kristen,King,"Stephens, Singleton and Gillespie",001-579-305-0255x265,668.616.8153,iburgess@blackwell.com,michellestein@byrd-castillo.org,https://may-woods.com/,Purchased List,Closed Lost,Staff third per age factor.
268.9870107914203,10bEEdD314E8384,Bonnie Rangel,Ruben,Chase,Tucker Inc,+1-661-565-4367x73101,(589)214-8319x240,crystal16@russo-mann.biz,jacksonerica@casey.com,https://schroeder.com/,Referral,Closed Lost,Suddenly protect among practice.
269.65602277817555,AEB2ED8F1Db9e6F,Juan Huynh,Mathew,Owens,Buchanan LLC,538-238-5900,(666)440-4887x189,sheryl85@hardy-rich.org,edwardsalan@bowen.net,https://www.whitehead.org/,Purchased List,Proposal Sent,Ago join including throw laugh executive candidate.
268.5617387711144,060dbB0abBDEc84,Dustin Randall,Destiny,Townsend,Ferguson Group,001-805-967-7586x257,(804)929-0346x2005,steve94@johnson-newman.biz,karimiddleton@mcpherson.com,http://www.ingram.com/,Networking Event,Proposal Sent,Guy four can officer foot.
272.01910205925435,BbEdB6d3BEBEEf8,Kelsey Nielsen,Albert,Wiggins,"Bond, Archer and Stephens",(527)461-4751x93342,2129693284,khanjake@krueger-murphy.info,xhardin@contreras.biz,https://www.cain-delgado.info/,Cold Call,Re-engagement,Expert technology increase skin behind.
272.39313996141277,AFcDdAa25CF0f0D,Earl Melendez,Caitlin,Frank,Hickman and Sons,(510)414-1169x997,900-727-7401x9051,fullermarilyn@rojas-baker.org,normaponce@parsons-henson.net,http://www.gray-dawson.com/,Retargeting Ads,Proposal Sent,Hotel almost chance open describe.
274.62456899718705,eF4DBfd54aaeCC3,Miguel Everett,Heidi,Gallegos,Lutz-Donovan,+1-574-480-7756,742-701-5105x13611,evelyn47@fisher.com,poncekristin@flores-acosta.net,https://harrison-walters.info/,Cold Call,Closed Won,Be per fact whose check their many.
275.0415487696841,9fEb88Bedc28bEc,Latasha Carter,Terri,Harper,Velazquez Inc,552-418-4202x7692,421.913.2752x720,kelleymiranda@walls.biz,johnbaird@yu.biz,http://valentine.com/,Google Ads,Closed Won,Approach statement pay use.
274.1502490507114,7dc6308Befe5f6F,Sherri Bright,Wyatt,Medina,"Jackson, Pope and Valentine",599.476.4752x73860,(641)280-8031x87646,iavila@arias.info,maria77@king.com,http://www.bartlett.info/,Organic Search (SEO),New Lead,Listen still military bill.
276.9374253389666,5CEeed738d78577,Parker Holland,Angie,Vance,Dean-Walters,+1-216-816-7776x98659,993-781-1142x1578,newtontristan@byrd.com,mcguireriley@macias.com,https://finley-jenkins.com/,Purchased List,Qualified,Agency month card.
277.520857141965,A0e9d46A26b4aDd,Howard Richards,Keith,Hardin,Berg Ltd,001-727-458-6293x51929,778-235-2660x529,ztapia@baldwin.com,rhendrix@patel-blanchard.net,http://www.dudley-moses.com/,Trade Show,New Lead,Per fill weight blue leader thought.
278.2293237048071,c4013E8bdB0aF4a,Dalton Mathis,Makayla,Brandt,Hall Inc,001-889-685-6107x67297,+1-284-402-5086x1752,sstephenson@wolf.com,jaclynguerra@norman-sellers.com,http://friedman.com/,Trade Show,Contacted,History again break reduce.
282.06037338231465,350E31EDB873f83,Hailey Braun,Jody,Herrera,Mejia-Webb,6265084298,001-681-642-6469x497,reidjodi@jennings.org,savannahreese@drake.com,https://www.mckenzie.com/,Referral,Negotiation,Woman than discuss movement central nice main.
283.03480417671653,46e7cfaEfDd3fA2,Omar Madden,Shawna,Gonzales,Ferrell Inc,568-782-8051x9460,001-926-396-5282x8319,reneebell@gates-hampton.com,adriangrant@hodge.net,https://www.kirby.net/,Podcast,Proposal Sent,Affect activity everybody cause sense close anything.
283.03942569054107,6A58677476Ba0E7,Amanda Andersen,Donna,Park,Fletcher LLC,+1-245-991-0268,483-790-1764x9822,rebeccalester@white-cruz.com,melvin79@decker-crane.com,http://www.haas.com/,Podcast,Proposal Sent,Event step floor cause each.
283.6000259430031,FdFb1ddaC6D1a0C,Carolyn Hurley,Mike,Hardy,Sweeney-Hall,327-680-7273,001-948-299-0404,vwise@wiley.com,mperkins@welch.info,https://www.mckenzie.com/,Cold Email,Closed Won,Never wrong must station better matter serve.
284.1171506394476,AEfA617cD9d5EBf,Terri Blankenship,Ronnie,Ponce,"Wilkinson, Galloway and Harding",567-565-3219,(954)454-5952,joel03@carlson.com,lisaingram@santana.biz,https://www.vance.com/,Chatbot,Negotiation,Single including indeed big.
282.11633913763166,5cAf1a984B7D02c,Joy Garrison,Martha,Hawkins,Zimmerman and Sons,313-671-9401x7510,001-537-371-3959,bailey87@ayala.info,duncantanner@perry-christian.com,http://hanson-poole.com/,Podcast,Negotiation,Care either pass play.
286.61041507297915,fCBEE2A3aF1CFf8,Amber Woodward,Gerald,Mendez,"Brandt, Morrow and Wise",571-955-0565,+1-249-459-8414x7677,ernest30@buckley.com,mercedescastro@riggs.com,https://www.duran-powers.com/,Direct Traffic,Negotiation,Be per fact whose check their many.
286.06100294211524,BA3DcbeEe537c0c,Carmen Monroe,Caitlin,Washington,Trujillo and Sons,875.339.8670x43222,991-803-3302,vickiesingleton@johnson-mitchell.com,bergerjudith@larsen.com,http://thomas-deleon.org/,Other,New Lead,Stop plant personal deal.
288.4692330913665,Ce0b8Afc27d1E3d,Lorraine Jacobson,Juan,Lynch,"Pratt, Mccoy and Sullivan",383.596.0666x70571,9268395951,shellybolton@pena.com,maldonadomikayla@wheeler.com,https://www.bruce-potter.com/,Organic Search (SEO),On Hold,Position tax story style forward.
288.8764317590074,Cb9fFdAb91f12D9,Carly Reynolds,Adrian,Fowler,Ibarra-Payne,(493)633-5234x34913,+1-410-593-3766x55287,briggsglenda@thomas.com,erik32@bryant-clarke.com,https://www.howard.info/,Organic Search (SEO),Proposal Sent,Hear arm once question economic property power.
290.2120838179692,496f58bbbaB8abA,Julia Brandt,Jonathan,Wells,Freeman Group,440.615.8692,351-844-5858x59889,hcox@perez-cross.com,paulamiranda@winters-braun.org,https://mcknight-ritter.com/,Google Ads,Disqualified,Follow probably discuss all born certainly.
291.060521831751,deca719D1Ed349D,Larry Harrington,Hayley,Moran,Neal PLC,456.863.2057,(598)913-0820,sue72@hicks-douglas.com,vanessagiles@knox.net,http://www.little.com/,Podcast,Disqualified,Color machine miss factor read pattern.
291.69183213476754,8cF3dD2fe1fabc4,Ivan Werner,Mandy,Williamson,Strong and Sons,940-332-7658x156,790.722.1750x67929,vgriffin@larson.com,huertadave@baird.com,https://chase.com/,Podcast,Re-engagement,Power western its cover must.
293.43626878331145,7dc6308Befe5f6F,Max Cuevas,Carlos,Frost,Olsen Ltd,(257)918-1984,(337)997-8182x6169,julianmcconnell@fletcher.com,sextoncathy@garner.com,https://buck.biz/,Google Ads,Proposal Sent,College feeling how moment.
295.65148789219205,C3e400987fC2BDe,Laura Peters,Glen,Franklin,Cline-Gill,(823)664-3006,872.984.5059x4747,andrewschneider@morgan.com,tcurry@beard.info,http://www.osborn.org/,Website Form,Proposal Sent,Situation finally today hit help example respond.
293.93714114678096,2D3d6e95Fc81cC7,Dorothy Barr,Troy,Collier,Sims Ltd,001-962-304-5981x637,812.643.3111,mullinsnicole@tran.net,xmoran@le.net,https://www.ibarra-gallagher.net/,Website Form,On Hold,Voice indeed stock sometimes scientist likely.
296.17859163316297,8E6b25dAec05fd2,Danny Baxter,Susan,Beasley,Phillips-Andrade,+1-352-776-0179x43707,430-560-6363x57802,dudleygwendolyn@friedman-ortega.com,nbrandt@calhoun.com,http://huff.com/,Referral,Qualified,Answer tonight character sense.
297.85203569651793,Dac3aA15ea05199,Guy Alexander,Tabitha,Lamb,"Ray, Gardner and Bryant",001-268-512-8543x443,492-646-0927,helenyu@mack-murphy.net,awatson@rush.com,http://www.cabrera.org/,Cold Email,Proposal Sent,Month improve hour bit.
296.5590180568976,3f7B7d1F6Fede95,Becky Randolph,Erin,Horn,Jordan Ltd,(284)424-7909,+1-737-671-3981x0956,carmenstrong@anthony.info,grant91@melendez.com,https://www.krueger.com/,Partner Program,Contacted,Entire budget under event must contain could my.
301.34451632974907,2538260aEA32a0C,Gavin Reilly,Kent,Cain,Savage-Robles,7979860556,+1-310-848-4550x0080,randall62@mckee.com,ejefferson@phelps.com,http://robinson.com/,Purchased List,Closed Lost,Start laugh movement right exactly indeed put movement.
297.6066583695336,1e061034EdD7aac,Ronnie Bailey,Colton,Mosley,Morrow LLC,799.374.6851x71652,(926)409-3234x670,dennisrandall@rowland.com,alicia01@adams.com,http://odonnell.com/,Webinars,On Hold,Visit over each interview draw.
300.00945903552883,3f2BBFD822aacfA,Stanley Horton,Sonia,Sanders,Martinez-Hernandez,691.577.7915x566,446-850-8202,qponce@delgado.com,sfuentes@oneal.net,http://www.barton-cabrera.com/,Podcast,On Hold,Expect parent road nor soon war agree.
300.5524444976451,E3207c31C03bfA0,Cassidy Callahan,Marvin,Watson,"Beard, Payne and Padilla",228-689-2752,+1-229-443-9913x006,arthur94@mora-richards.biz,albertvaughn@munoz.com,https://www.duke.com/,Podcast,On Hold,Beyond marriage near deep guess.
303.5687111455679,e6eaeF7Cb352F3d,Melvin Leon,Leroy,Dickson,Barry Inc,534-291-4180x90122,+1-617-432-1751x9756,trananita@krueger.com,rlang@hawkins-mooney.com,http://lin.com/,Retargeting Ads,On Hold,Writer probably position nice early police whatever kind.
306.00695629212606,dB78DBA93Ec6bc2,Faith Reid,Garrett,Cline,"Copeland, Chase and Becker",(801)800-3295x9358,001-624-799-0286,rpatel@barrera.com,nwallace@potts-blankenship.biz,http://www.hansen.com/,Website Form,Negotiation,Sister trial sense without occur listen.
303.4494345675553,82CEd0EdE6acdFF,Jenna English,Jeremy,Bernard,Branch-Stein,666-737-0311x524,892-599-7616,kurtcook@norris-frederick.net,breilly@rich.com,http://hodge-hester.com/,Organic Search (SEO),Contacted,American not identify coach sometimes discussion.
304.39394060362656,16a751aE9759b93,Zachary Avery,Shelly,Conrad,Taylor-Abbott,(407)433-5353x5656,914.598.0619x04190,karlahowe@cox-stewart.com,tim77@arellano.com,http://noble-gilmore.com/,Purchased List,Closed Won,Majority measure southern store international center.
307.1554276424291,3fD0Be8aa23d7c0,Noah Sanchez,Jerome,Dickson,Humphrey-Mitchell,+1-412-346-8454,300.804.3742,janet66@bartlett.com,akrueger@raymond-henry.com,https://waller.biz/,Podcast,Disqualified,How bring reality stand few range.
306.7478079404663,c2C89F0Dd5D41DC,Frank Rodriguez,Jo,Collier,Tate-Dudley,6444797123,613-679-8735x895,marilyn80@rasmussen.org,trocha@shaffer-shelton.biz,http://www.dalton.biz/,Trade Show,Qualified,Apply leave me seat.
309.7357668490515,acf27bfFabac39D,Jackson Short,Michele,Lambert,Dunlap-Shelton,001-727-458-6293x51929,(567)860-6229x5965,luisvaughan@craig.net,bergerjudith@larsen.com,http://joseph.com/,Chatbot,Closed Lost,Save effect poor rather election its.
309.49973106006945,1F78D2C16E5D7FB,Kurt Compton,Toni,Short,"Farrell, Rollins and Soto",576.274.3238x4824,+1-710-316-1593x3434,crystalhess@stout.com,brightadam@lee.net,http://hayes.net/,Chatbot,Re-engagement,Meet explain bit current party.
312.3841319931319,d0b3EeFc70Ffd9f,Joann Lucero,Curtis,Mendez,Erickson-Ramsey,001-954-632-2065x907,+1-619-955-7284x8232,hurleygreg@key.com,molson@acosta-villa.com,https://www.stokes-berg.com/,Podcast,Qualified,Each policy than seven goal toward.
313.12113820204985,395e55773E74555,Maria Bush,Sarah,Juarez,Clayton-Daniel,+1-968-694-1722x327,+1-749-485-5495,vgriffin@larson.com,mwoodard@cortez.info,http://alexander.com/,Google Ads,Proposal Sent,Build check capital camera.
312.5854945211815,E104AFCf13c89D7,Rodney Sexton,Mike,Bautista,Scott Group,(421)887-8652,+1-476-308-9108x05338,stephensontommy@dunlap.com,jeanette58@rocha.com,http://www.odom-salinas.com/,Facebook Ads,New Lead,Boy speech candidate structure whose process benefit.
314.21851257634876,DE62b1D7B2CDeEd,Scott Bean,Whitney,Colon,Brooks-Gilmore,6687978799,(560)877-0064x761,xmorgan@higgins.info,bryanenglish@chandler.com,http://www.bradford.org/,Networking Event,Re-engagement,Conference hard easy lay.
315.63363715171937,43caA05FbF3d71c,Ruben Maxwell,Cody,Mclaughlin,Mccarthy-Cole,(766)274-9032x5059,244.411.0925x85114,shane03@mcdaniel.info,martin60@romero.com,https://www.hull.biz/,Website Form,Re-engagement,Kind whether fear hour.
315.34410784457634,e5f0fEb2fc0E849,Tammie Mercer,Ethan,Merritt,Madden and Sons,(676)958-4204,001-436-232-7578,deanna97@calhoun-wade.com,susan38@reynolds.com,https://www.whitehead.org/,Website Form,Closed Lost,Challenge check later military.
317.33106621112444,20Bc7565Ece9EAE,Sandy Delgado,Mackenzie,Garrett,Santiago-Meyers,(907)357-2139x91059,(722)955-3979x994,parsonskirk@villa-brewer.biz,erika73@stein.org,http://www.collins-gaines.net/,Referral,Closed Lost,Less who pass operation chance political hard I.
316.88196121059906,FbACa10411ce359,Toni Morse,Linda,Lucero,Hubbard and Sons,(222)434-5379,+1-604-358-9396x15052,joansmith@dennis.net,jared26@lutz.net,http://roberson.info/,Referral,Negotiation,Society eat surface next.
318.7663619806698,2a83c20Bd0fdF23,Nichole Snow,Lucas,Francis,Mooney PLC,001-622-334-0967,(772)297-0989x55575,harrisdarren@powell.net,martha43@ritter.com,http://www.ho-villarreal.org/,Other,Closed Won,Above plant inside play indicate go song.
319.17496788446886,A7d8ABCB42772E9,Philip Bender,Tristan,Lewis,"Harrell, Gillespie and Murphy",(207)280-7312x4690,001-828-595-4957,jon07@webb-melendez.com,colin20@levy.org,http://moody.com/,Cold Call,Negotiation,Throw short building somebody hospital.
320.47230819144573,621E66e15D77Fec,Vicki Kramer,Evan,Bartlett,Rollins-Stanton,2554000669,001-799-504-2037x57090,keith67@mcbride.com,alejandrachung@beasley-wolfe.com,https://www.graves.com/,Networking Event,On Hold,System again reveal cultural conference fight travel.
322.2378632511009,D133ca72a726742,Trevor Warner,Debbie,Sandoval,"Weber, Wu and Stanley",(459)986-5140,288.511.5349,dalton71@barrett.org,cody29@terry-jefferson.org,http://www.hale.com/,Networking Event,On Hold,Artist image machine real.
323.4680543627463,cdFD1376f1e8fc3,Charles Hughes,Micheal,Shea,Petersen-Miller,6132299622,288.511.5349,kristiegonzales@arnold.com,molson@acosta-villa.com,http://www.david-noble.biz/,Retargeting Ads,New Lead,Analysis again others support.
323.6825789471857,2fB3d1ca48BaD1F,Craig Stanley,Craig,Stein,Webster-Case,598.855.9038x15694,001-411-876-7838x501,hunterbonilla@macdonald.com,mikayla22@bautista-orr.com,https://www.jefferson.org/,Trade Show,Closed Won,For require size meeting behavior.
325.64077273540914,Ebaa4b4eB64A7A3,Desiree Carrillo,Preston,Morris,"Sosa, Hansen and Deleon",(246)924-3991x8349,(443)709-2329,ellencooke@osborn.com,waynecisneros@walter.com,http://blanchard.com/,Trade Show,Re-engagement,Performance director person hit.
326.25079582692484,bcBDaF84433E80d,Maxwell Foster,Olivia,Rodgers,Church-Dunn,+1-786-438-2812x7845,+1-860-915-5931x7384,gregg56@ware.biz,vanessa08@hunt.org,http://dean-soto.net/,Content Marketing,Negotiation,Represent determine line name.
327.44580493433847,6faB8dc6Fb5dDDD,Trevor Mccarthy,Savannah,Pearson,Odom-Reid,671-836-3071x6598,350.394.1618x042,caseyritter@reeves-pollard.net,qpace@lamb.net,https://www.mitchell.biz/,Chatbot,Re-engagement,Spring political but security total develop.
327.950071438974,c6cDec8A1ff1Bd4,Meghan Gay,Angela,Boone,Tapia-Pace,588.954.3191x181,+1-352-817-8093x065,hray@chandler.info,omccarthy@conway.com,https://whitehead.com/,Cold Email,Disqualified,Tell someone question head.
329.93111632673646,B3CAbF3b859A9E3,Nancy Mayo,Jeffrey,Davila,Norris LLC,3047698511,735-828-9401,ohorne@bright.com,louis41@gibbs.info,http://www.hancock-suarez.com/,Referral,Contacted,Hope tell beat pattern newspaper end plant.
330.780790644307,F06191120DBcdca,Morgan Anthony,Ricky,Martin,Pearson-Cobb,830-747-5596x273,9313503593,ccochran@salazar-kaufman.net,oconnellevelyn@kane.net,http://www.bird-khan.net/,Networking Event,Proposal Sent,Upon arrive star rather season pattern authority someone.
330.9856910236376,Fc99Cb053a743C9,Kendra Wade,Warren,Walter,Decker-Glover,+1-678-673-7748x67647,793-368-2656x16713,calebmurphy@arnold.biz,hshaffer@butler.org,http://orr.info/,Webinars,Closed Lost,They add somebody among growth man.
330.93574164751874,a19FB50A1bE5f5B,Mathew Schwartz,Aaron,Obrien,Maxwell-Ware,(531)386-6631x7180,888-635-2921x225,nelliott@rich.com,grangel@galvan-cuevas.biz,http://www.morton-hayden.com/,Social Media,New Lead,Part name standard mind end else.
333.26167007987874,A5C3812CbbA5CcE,Darryl Hampton,Wesley,Rocha,"Haas, Michael and Christensen",864-589-8816,+1-726-826-6316,hendrixjavier@lynch.org,millerdoris@burke-raymond.org,https://www.kirby.info/,Purchased List,Qualified,Month foot Mr affect rule someone.
333.9251689309702,f9bC6DCf4a30c8D,Nicolas Winters,Michelle,Freeman,"Vasquez, Lindsey and Carlson",+1-465-527-8318,+1-623-661-3913x47399,shepparddennis@horton-valencia.com,oconnellandres@webster.net,https://montes-pennington.com/,Partner Program,Re-engagement,Least yard economy simple several own.
334.96765529563913,CaB44Ef5a4ef3DA,Joan Bernard,Dustin,Joseph,Mays-Mayo,497.898.4918x10707,580-426-0455,shaunsherman@gardner-gutierrez.com,qfowler@cochran.com,http://www.cardenas.com/,Partner Program,New Lead,Treat knowledge despite form benefit happy.
336.32679979325866,D481A5EdC87AE9b,Hannah Morrison,Mitchell,Sanders,Phillips-Andrade,715.498.0650x8831,(679)489-3893x08413,robyn04@herring.info,alejandrohansen@prince.com,http://www.gardner-mcpherson.com/,Google Ads,Contacted,Physical plant field sure three stay.
334.93768101879556,1CEe9a3d60bbdAb,Kari Pugh,Martha,Landry,Williams-Simon,+1-434-280-2146x933,+1-501-616-5011x746,richardsanders@holder.com,zwalter@hurst-lucas.com,http://mcdonald.com/,Referral,Negotiation,Tough better talk relationship.
